Date,Country,Market
2013-09-30,MU,FM
2013-09-30,MX,EM
2013-09-30,MY,EM
2013-09-30,NA,FM
2013-09-30,NG,FM
2013-09-30,NL,DM
2013-09-30,NO,DM
2013-09-30,NZ,DM
2013-09-30,OM,FM
2013-09-30,PA,FM
2013-09-30,PE,EM
2013-09-30,PH,EM
2013-09-30,PK,FM
2013-09-30,PL,EM
2013-09-30,PT,DM
2013-09-30,QA,FM
2013-09-30,RO,FM
2013-09-30,RS,FM
2013-09-30,RU,EM
2013-09-30,SA,FM
2013-09-30,SE,DM
2013-09-30,SG,DM
2013-09-30,SI,FM
2013-09-30,SK,FM
2013-09-30,TH,EM
2013-09-30,TN,FM
2013-09-30,TR,EM
2013-09-30,TW,EM
2013-09-30,UA,FM
2013-09-30,UG,FM
2013-09-30,US,DM
2013-09-30,VN,FM
2013-09-30,ZA,EM
2013-09-30,ZM,FM
2013-10-31,AE,FM
2013-10-31,AR,FM
2013-10-31,AT,DM
2013-10-31,AU,DM
2013-10-31,BD,FM
2013-10-31,BE,DM
2013-10-31,BG,FM
2013-10-31,BH,FM
2013-10-31,BR,EM
2013-10-31,BW,FM
2013-10-31,CA,DM
2013-10-31,CH,DM
2013-10-31,CI,FM
2013-10-31,CL,EM
2013-10-31,CN,EM
2013-10-31,CO,EM
2013-10-31,CR,FM
2013-10-31,CY,FM
2013-10-31,CZ,EM
2013-10-31,DE,DM
2013-10-31,DK,DM
2013-10-31,EC,FM
2013-10-31,EE,FM
2013-10-31,EG,EM
2013-10-31,ES,DM
2013-10-31,FI,DM
2013-10-31,FR,DM
2013-10-31,GB,DM
2013-10-31,GH,FM
2013-10-31,GR,DM
2013-10-31,HK,DM
2013-10-31,HR,FM
2013-10-31,HU,EM
2013-10-31,ID,EM
2013-10-31,IE,DM
2013-10-31,IL,DM
2013-10-31,IN,EM
2013-10-31,IT,DM
2013-10-31,JO,FM
2013-10-31,JP,DM
2013-10-31,KE,FM
2013-10-31,KR,EM
2013-10-31,KW,FM
2013-10-31,KZ,FM
2013-10-31,LB,FM
2013-10-31,LK,FM
2013-10-31,LT,FM
2013-10-31,LV,FM
2013-10-31,MA,EM
2013-10-31,MT,FM
2013-10-31,MU,FM
2013-10-31,MX,EM
2013-10-31,MY,EM
2013-10-31,NA,FM
2013-10-31,NG,FM
2013-10-31,NL,DM
2013-10-31,NO,DM
2013-10-31,NZ,DM
2013-10-31,OM,FM
2013-10-31,PA,FM
2013-10-31,PE,EM
2013-10-31,PH,EM
2013-10-31,PK,FM
2013-10-31,PL,EM
2013-10-31,PT,DM
2013-10-31,QA,FM
2013-10-31,RO,FM
2013-10-31,RS,FM
2013-10-31,RU,EM
2013-10-31,SA,FM
2013-10-31,SE,DM
2013-10-31,SG,DM
2013-10-31,SI,FM
2013-10-31,SK,FM
2013-10-31,TH,EM
2013-10-31,TN,FM
2013-10-31,TR,EM
2013-10-31,TW,EM
2013-10-31,UA,FM
2013-10-31,UG,FM
2013-10-31,US,DM
2013-10-31,VN,FM
2013-10-31,ZA,EM
2013-10-31,ZM,FM
2013-11-29,AE,FM
2013-11-29,AR,FM
2013-11-29,AT,DM
2013-11-29,AU,DM
2013-11-29,BD,FM
2013-11-29,BE,DM
2013-11-29,BG,FM
2013-11-29,BH,FM
2013-11-29,BR,EM
2013-11-29,BW,FM
2013-11-29,CA,DM
2013-11-29,CH,DM
2013-11-29,CI,FM
2013-11-29,CL,EM
2013-11-29,CN,EM
2013-11-29,CO,EM
2013-11-29,CR,FM
2013-11-29,CY,FM
2013-11-29,CZ,EM
2013-11-29,DE,DM
2013-11-29,DK,DM
2013-11-29,EC,FM
2013-11-29,EE,FM
2013-11-29,EG,EM
2013-11-29,ES,DM
2013-11-29,FI,DM
2013-11-29,FR,DM
2013-11-29,GB,DM
2013-11-29,GH,FM
2013-11-29,GR,EM
2013-11-29,HK,DM
2013-11-29,HR,FM
2013-11-29,HU,EM
2013-11-29,ID,EM
2013-11-29,IE,DM
2013-11-29,IL,DM
2013-11-29,IN,EM
2013-11-29,IT,DM
2013-11-29,JO,FM
2013-11-29,JP,DM
2013-11-29,KE,FM
2013-11-29,KR,EM
2013-11-29,KW,FM
2013-11-29,KZ,FM
2013-11-29,LB,FM
2013-11-29,LK,FM
2013-11-29,LT,FM
2013-11-29,LV,FM
2013-11-29,MA,FM
2013-11-29,MT,FM
2013-11-29,MU,FM
2013-11-29,MX,EM
2013-11-29,MY,EM
2013-11-29,NA,FM
2013-11-29,NG,FM
2013-11-29,NL,DM
2013-11-29,NO,DM
2013-11-29,NZ,DM
2013-11-29,OM,FM
2013-11-29,PA,FM
2013-11-29,PE,EM
2013-11-29,PH,EM
2013-11-29,PK,FM
2013-11-29,PL,EM
2013-11-29,PT,DM
2013-11-29,QA,FM
2013-11-29,RO,FM
2013-11-29,RS,FM
2013-11-29,RU,EM
2013-11-29,SA,FM
2013-11-29,SE,DM
2013-11-29,SG,DM
2013-11-29,SI,FM
2013-11-29,SK,FM
2013-11-29,TH,EM
2013-11-29,TN,FM
2013-11-29,TR,EM
2013-11-29,TW,EM
2013-11-29,UA,FM
2013-11-29,UG,FM
2013-11-29,US,DM
2013-11-29,VN,FM
2013-11-29,ZA,EM
2013-11-29,ZM,FM
2013-12-31,AE,FM
2013-12-31,AR,FM
2013-12-31,AT,DM
2013-12-31,AU,DM
2013-12-31,BD,FM
2013-12-31,BE,DM
2013-12-31,BG,FM
2013-12-31,BH,FM
2013-12-31,BR,EM
2013-12-31,BW,FM
2013-12-31,CA,DM
2013-12-31,CH,DM
2013-12-31,CI,FM
2013-12-31,CL,EM
2013-12-31,CN,EM
2013-12-31,CO,EM
2013-12-31,CR,FM
2013-12-31,CY,FM
2013-12-31,CZ,EM
2013-12-31,DE,DM
2013-12-31,DK,DM
2013-12-31,EC,FM
2013-12-31,EE,FM
2013-12-31,EG,EM
2013-12-31,ES,DM
2013-12-31,FI,DM
2013-12-31,FR,DM
2013-12-31,GB,DM
2013-12-31,GH,FM
2013-12-31,GR,EM
2013-12-31,HK,DM
2013-12-31,HR,FM
2013-12-31,HU,EM
2013-12-31,ID,EM
2013-12-31,IE,DM
2013-12-31,IL,DM
2013-12-31,IN,EM
2013-12-31,IT,DM
2013-12-31,JO,FM
2013-12-31,JP,DM
2013-12-31,KE,FM
2013-12-31,KR,EM
2013-12-31,KW,FM
2013-12-31,KZ,FM
2013-12-31,LB,FM
2013-12-31,LK,FM
2013-12-31,LT,FM
2013-12-31,LV,FM
2013-12-31,MA,FM
2013-12-31,MT,FM
2013-12-31,MU,FM
2013-12-31,MX,EM
2013-12-31,MY,EM
2013-12-31,NA,FM
2013-12-31,NG,FM
2013-12-31,NL,DM
2013-12-31,NO,DM
2013-12-31,NZ,DM
2013-12-31,OM,FM
2013-12-31,PA,FM
2013-12-31,PE,EM
2013-12-31,PH,EM
2013-12-31,PK,FM
2013-12-31,PL,EM
2013-12-31,PT,DM
2013-12-31,QA,FM
2013-12-31,RO,FM
2013-12-31,RS,FM
2013-12-31,RU,EM
2013-12-31,SA,FM
2013-12-31,SE,DM
2013-12-31,SG,DM
2013-12-31,SI,FM
2013-12-31,SK,FM
2013-12-31,TH,EM
2013-12-31,TN,FM
2013-12-31,TR,EM
2013-12-31,TW,EM
2013-12-31,UA,FM
2013-12-31,UG,FM
2013-12-31,US,DM
2013-12-31,VN,FM
2013-12-31,ZA,EM
2013-12-31,ZM,FM
2014-01-31,AE,FM
2014-01-31,AR,FM
2014-01-31,AT,DM
2014-01-31,AU,DM
2014-01-31,BD,FM
2014-01-31,BE,DM
2014-01-31,BG,FM
2014-01-31,BH,FM
2014-01-31,BR,EM
2014-01-31,BW,FM
2014-01-31,CA,DM
2014-01-31,CH,DM
2014-01-31,CI,FM
2014-01-31,CL,EM
2014-01-31,CN,EM
2014-01-31,CO,EM
2014-01-31,CR,FM
2014-01-31,CY,FM
2014-01-31,CZ,EM
2014-01-31,DE,DM
2014-01-31,DK,DM
2014-01-31,EC,FM
2014-01-31,EE,FM
2014-01-31,EG,EM
2014-01-31,ES,DM
2014-01-31,FI,DM
2014-01-31,FR,DM
2014-01-31,GB,DM
2014-01-31,GH,FM
2014-01-31,GR,EM
2014-01-31,HK,DM
2014-01-31,HR,FM
2014-01-31,HU,EM
2014-01-31,ID,EM
2014-01-31,IE,DM
2014-01-31,IL,DM
2014-01-31,IN,EM
2014-01-31,IT,DM
2014-01-31,JO,FM
2014-01-31,JP,DM
2014-01-31,KE,FM
2014-01-31,KR,EM
2014-01-31,KW,FM
2014-01-31,KZ,FM
2014-01-31,LB,FM
2014-01-31,LK,FM
2014-01-31,LT,FM
2014-01-31,LV,FM
2014-01-31,MA,FM
2014-01-31,MT,FM
2014-01-31,MU,FM
2014-01-31,MX,EM
2014-01-31,MY,EM
2014-01-31,NA,FM
2014-01-31,NG,FM
2014-01-31,NL,DM
2014-01-31,NO,DM
2014-01-31,NZ,DM
2014-01-31,OM,FM
2014-01-31,PA,FM
2014-01-31,PE,EM
2014-01-31,PH,EM
2014-01-31,PK,FM
2014-01-31,PL,EM
2014-01-31,PT,DM
2014-01-31,QA,FM
2014-01-31,RO,FM
2014-01-31,RS,FM
2014-01-31,RU,EM
2014-01-31,SA,FM
2014-01-31,SE,DM
2014-01-31,SG,DM
2014-01-31,SI,FM
2014-01-31,SK,FM
2014-01-31,TH,EM
2014-01-31,TN,FM
2014-01-31,TR,EM
2014-01-31,TW,EM
2014-01-31,UA,FM
2014-01-31,UG,FM
2014-01-31,US,DM
2014-01-31,VN,FM
2014-01-31,ZA,EM
2014-01-31,ZM,FM
2014-02-28,AE,FM
2014-02-28,AR,FM
2014-02-28,AT,DM
2014-02-28,AU,DM
2014-02-28,BD,FM
2014-02-28,BE,DM
2014-02-28,BG,FM
2014-02-28,BH,FM
2014-02-28,BR,EM
2014-02-28,BW,FM
2014-02-28,CA,DM
2014-02-28,CH,DM
2014-02-28,CI,FM
2014-02-28,CL,EM
2014-02-28,CN,EM
2014-02-28,CO,EM
2014-02-28,CR,FM
2014-02-28,CY,FM
2014-02-28,CZ,EM
2014-02-28,DE,DM
2014-02-28,DK,DM
2014-02-28,EC,FM
2014-02-28,EE,FM
2014-02-28,EG,EM
2014-02-28,ES,DM
2014-02-28,FI,DM
2014-02-28,FR,DM
2014-02-28,GB,DM
2014-02-28,GH,FM
2014-02-28,GR,EM
2014-02-28,HK,DM
2014-02-28,HR,FM
2014-02-28,HU,EM
2014-02-28,ID,EM
2014-02-28,IE,DM
2014-02-28,IL,DM
2014-02-28,IN,EM
2014-02-28,IT,DM
2014-02-28,JO,FM
2014-02-28,JP,DM
2014-02-28,KE,FM
2014-02-28,KR,EM
2014-02-28,KW,FM
2014-02-28,KZ,FM
2014-02-28,LB,FM
2014-02-28,LK,FM
2014-02-28,LT,FM
2014-02-28,LV,FM
2014-02-28,MA,FM
2014-02-28,MT,FM
2014-02-28,MU,FM
2014-02-28,MX,EM
2014-02-28,MY,EM
2014-02-28,NA,FM
2014-02-28,NG,FM
2014-02-28,NL,DM
2014-02-28,NO,DM
2014-02-28,NZ,DM
2014-02-28,OM,FM
2014-02-28,PA,FM
2014-02-28,PE,EM
2014-02-28,PH,EM
2014-02-28,PK,FM
2014-02-28,PL,EM
2014-02-28,PT,DM
2014-02-28,QA,FM
2014-02-28,RO,FM
2014-02-28,RS,FM
2014-02-28,RU,EM
2014-02-28,SA,FM
2014-02-28,SE,DM
2014-02-28,SG,DM
2014-02-28,SI,FM
2014-02-28,SK,FM
2014-02-28,TH,EM
2014-02-28,TN,FM
2014-02-28,TR,EM
2014-02-28,TW,EM
2014-02-28,UA,FM
2014-02-28,UG,FM
2014-02-28,US,DM
2014-02-28,VN,FM
2014-02-28,ZA,EM
2014-02-28,ZM,FM
2014-03-31,AE,FM
2014-03-31,AR,FM
2014-03-31,AT,DM
2014-03-31,AU,DM
2014-03-31,BD,FM
2014-03-31,BE,DM
2014-03-31,BG,FM
2014-03-31,BH,FM
2014-03-31,BR,EM
2014-03-31,BW,FM
2014-03-31,CA,DM
2014-03-31,CH,DM
2014-03-31,CI,FM
2014-03-31,CL,EM
2014-03-31,CN,EM
2014-03-31,CO,EM
2014-03-31,CR,FM
2014-03-31,CY,FM
2014-03-31,CZ,EM
2014-03-31,DE,DM
2014-03-31,DK,DM
2014-03-31,EC,FM
2014-03-31,EE,FM
2014-03-31,EG,EM
2014-03-31,ES,DM
2014-03-31,FI,DM
2014-03-31,FR,DM
2014-03-31,GB,DM
2014-03-31,GH,FM
2014-03-31,GR,EM
2014-03-31,HK,DM
2014-03-31,HR,FM
2014-03-31,HU,EM
2014-03-31,ID,EM
2014-03-31,IE,DM
2014-03-31,IL,DM
2014-03-31,IN,EM
2014-03-31,IT,DM
2014-03-31,JO,FM
2014-03-31,JP,DM
2014-03-31,KE,FM
2014-03-31,KR,EM
2014-03-31,KW,FM
2014-03-31,KZ,FM
2014-03-31,LB,FM
2014-03-31,LK,FM
2014-03-31,LT,FM
2014-03-31,LV,FM
2014-03-31,MA,FM
2014-03-31,MT,FM
2014-03-31,MU,FM
2014-03-31,MX,EM
2014-03-31,MY,EM
2014-03-31,NA,FM
2014-03-31,NG,FM
2014-03-31,NL,DM
2014-03-31,NO,DM
2014-03-31,NZ,DM
2014-03-31,OM,FM
2014-03-31,PA,FM
2014-03-31,PE,EM
2014-03-31,PH,EM
2014-03-31,PK,FM
2014-03-31,PL,EM
2014-03-31,PT,DM
2014-03-31,QA,FM
2014-03-31,RO,FM
2014-03-31,RS,FM
2014-03-31,RU,EM
2014-03-31,SA,FM
2014-03-31,SE,DM
2014-03-31,SG,DM
2014-03-31,SI,FM
2014-03-31,SK,FM
2014-03-31,TH,EM
2014-03-31,TN,FM
2014-03-31,TR,EM
2014-03-31,TW,EM
2014-03-31,UA,FM
2014-03-31,UG,FM
2014-03-31,US,DM
2014-03-31,VN,FM
2014-03-31,ZA,EM
2014-03-31,ZM,FM
2014-04-30,AE,FM
2014-04-30,AR,FM
2014-04-30,AT,DM
2014-04-30,AU,DM
2014-04-30,BD,FM
2014-04-30,BE,DM
2014-04-30,BG,FM
2014-04-30,BH,FM
2014-04-30,BR,EM
2014-04-30,BW,FM
2014-04-30,CA,DM
2014-04-30,CH,DM
2014-04-30,CI,FM
2014-04-30,CL,EM
2014-04-30,CN,EM
2014-04-30,CO,EM
2014-04-30,CR,FM
2014-04-30,CY,FM
2014-04-30,CZ,EM
2014-04-30,DE,DM
2014-04-30,DK,DM
2014-04-30,EC,FM
2014-04-30,EE,FM
2014-04-30,EG,EM
2014-04-30,ES,DM
2014-04-30,FI,DM
2014-04-30,FR,DM
2014-04-30,GB,DM
2014-04-30,GH,FM
2014-04-30,GR,EM
2014-04-30,HK,DM
2014-04-30,HR,FM
2014-04-30,HU,EM
2014-04-30,ID,EM
2014-04-30,IE,DM
2014-04-30,IL,DM
2014-04-30,IN,EM
2014-04-30,IT,DM
2014-04-30,JO,FM
2014-04-30,JP,DM
2014-04-30,KE,FM
2014-04-30,KR,EM
2014-04-30,KW,FM
2014-04-30,KZ,FM
2014-04-30,LB,FM
2014-04-30,LK,FM
2014-04-30,LT,FM
2014-04-30,LV,FM
2014-04-30,MA,FM
2014-04-30,MT,FM
2014-04-30,MU,FM
2014-04-30,MX,EM
2014-04-30,MY,EM
2014-04-30,NA,FM
2014-04-30,NG,FM
2014-04-30,NL,DM
2014-04-30,NO,DM
2014-04-30,NZ,DM
2014-04-30,OM,FM
2014-04-30,PA,FM
2014-04-30,PE,EM
2014-04-30,PH,EM
2014-04-30,PK,FM
2014-04-30,PL,EM
2014-04-30,PT,DM
2014-04-30,QA,FM
2014-04-30,RO,FM
2014-04-30,RS,FM
2014-04-30,RU,EM
2014-04-30,SA,FM
2014-04-30,SE,DM
2014-04-30,SG,DM
2014-04-30,SI,FM
2014-04-30,SK,FM
2014-04-30,TH,EM
2014-04-30,TN,FM
2014-04-30,TR,EM
2014-04-30,TW,EM
2014-04-30,UA,FM
2014-04-30,UG,FM
2014-04-30,US,DM
2014-04-30,VN,FM
2014-04-30,ZA,EM
2014-04-30,ZM,FM
2014-05-30,AE,
2014-05-30,AR,FM
2014-05-30,AT,DM
2014-05-30,AU,DM
2014-05-30,BD,FM
2014-05-30,BE,DM
2014-05-30,BG,FM
2014-05-30,BH,FM
2014-05-30,BR,EM
2014-05-30,BW,FM
2014-05-30,CA,DM
2014-05-30,CH,DM
2014-05-30,CI,FM
2014-05-30,CL,EM
2014-05-30,CN,EM
2014-05-30,CO,EM
2014-05-30,CR,FM
2014-05-30,CY,FM
2014-05-30,CZ,EM
2014-05-30,DE,DM
2014-05-30,DK,DM
2014-05-30,EC,FM
2014-05-30,EE,FM
2014-05-30,EG,EM
2014-05-30,ES,DM
2014-05-30,FI,DM
2014-05-30,FR,DM
2014-05-30,GB,DM
2014-05-30,GH,FM
2014-05-30,GR,EM
2014-05-30,HK,DM
2014-05-30,HR,FM
2014-05-30,HU,EM
2014-05-30,ID,EM
2014-05-30,IE,DM
2014-05-30,IL,DM
2014-05-30,IN,EM
2014-05-30,IT,DM
2014-05-30,JO,FM
2014-05-30,JP,DM
2014-05-30,KE,FM
2014-05-30,KR,EM
2014-05-30,KW,FM
2014-05-30,KZ,FM
2014-05-30,LB,FM
2014-05-30,LK,FM
2014-05-30,LT,FM
2014-05-30,LV,FM
2014-05-30,MA,FM
2014-05-30,MT,FM
2014-05-30,MU,FM
2014-05-30,MX,EM
2014-05-30,MY,EM
2014-05-30,NA,FM
2014-05-30,NG,FM
2014-05-30,NL,DM
2014-05-30,NO,DM
2014-05-30,NZ,DM
2014-05-30,OM,FM
2014-05-30,PA,FM
2014-05-30,PE,EM
2014-05-30,PH,EM
2014-05-30,PK,FM
2014-05-30,PL,EM
2014-05-30,PT,DM
2014-05-30,QA,
2014-05-30,RO,FM
2014-05-30,RS,FM
2014-05-30,RU,EM
2014-05-30,SA,FM
2014-05-30,SE,DM
2014-05-30,SG,DM
2014-05-30,SI,FM
2014-05-30,SK,FM
2014-05-30,TH,EM
2014-05-30,TN,FM
2014-05-30,TR,EM
2014-05-30,TW,EM
2014-05-30,UA,FM
2014-05-30,UG,FM
2014-05-30,US,DM
2014-05-30,VN,FM
2014-05-30,ZA,EM
2014-05-30,ZM,FM
2014-06-30,AE,EM
2014-06-30,AR,FM
2014-06-30,AT,DM
2014-06-30,AU,DM
2014-06-30,BD,FM
2014-06-30,BE,DM
2014-06-30,BG,FM
2014-06-30,BH,FM
2014-06-30,BR,EM
2014-06-30,BW,FM
2014-06-30,CA,DM
2014-06-30,CH,DM
2014-06-30,CI,FM
2014-06-30,CL,EM
2014-06-30,CN,EM
2014-06-30,CO,EM
2014-06-30,CR,FM
2014-06-30,CY,FM
2014-06-30,CZ,EM
2014-06-30,DE,DM
2014-06-30,DK,DM
2014-06-30,EC,FM
2014-06-30,EE,FM
2014-06-30,EG,EM
2014-06-30,ES,DM
2014-06-30,FI,DM
2014-06-30,FR,DM
2014-06-30,GB,DM
2014-06-30,GH,FM
2014-06-30,GR,EM
2014-06-30,HK,DM
2014-06-30,HR,FM
2014-06-30,HU,EM
2014-06-30,ID,EM
2014-06-30,IE,DM
2014-06-30,IL,DM
2014-06-30,IN,EM
2014-06-30,IT,DM
2014-06-30,JO,FM
2014-06-30,JP,DM
2014-06-30,KE,FM
2014-06-30,KR,EM
2014-06-30,KW,FM
2014-06-30,KZ,FM
2014-06-30,LB,FM
2014-06-30,LK,FM
2014-06-30,LT,FM
2014-06-30,LV,FM
2014-06-30,MA,FM
2014-06-30,MT,FM
2014-06-30,MU,FM
2014-06-30,MX,EM
2014-06-30,MY,EM
2014-06-30,NA,FM
2014-06-30,NG,FM
2014-06-30,NL,DM
2014-06-30,NO,DM
2014-06-30,NZ,DM
2014-06-30,OM,FM
2014-06-30,PA,FM
2014-06-30,PE,EM
2014-06-30,PH,EM
2014-06-30,PK,FM
2014-06-30,PL,EM
2014-06-30,PT,DM
2014-06-30,QA,EM
2014-06-30,RO,FM
2014-06-30,RS,FM
2014-06-30,RU,EM
2014-06-30,SA,FM
2014-06-30,SE,DM
2014-06-30,SG,DM
2014-06-30,SI,FM
2014-06-30,SK,FM
2014-06-30,TH,EM
2014-06-30,TN,FM
2014-06-30,TR,EM
2014-06-30,TW,EM
2014-06-30,UA,FM
2014-06-30,UG,FM
2014-06-30,US,DM
2014-06-30,VN,FM
2014-06-30,ZA,EM
2014-06-30,ZM,FM
2014-07-31,AE,EM
2014-07-31,AR,FM
2014-07-31,AT,DM
2014-07-31,AU,DM
2014-07-31,BD,FM
2014-07-31,BE,DM
2014-07-31,BG,FM
2014-07-31,BH,FM
2014-07-31,BR,EM
2014-07-31,BW,FM
2014-07-31,CA,DM
2014-07-31,CH,DM
2014-07-31,CI,FM
2014-07-31,CL,EM
2014-07-31,CN,EM
2014-07-31,CO,EM
2014-07-31,CR,FM
2014-07-31,CY,FM
2014-07-31,CZ,EM
2014-07-31,DE,DM
2014-07-31,DK,DM
2014-07-31,EC,FM
2014-07-31,EE,FM
2014-07-31,EG,EM
2014-07-31,ES,DM
2014-07-31,FI,DM
2014-07-31,FR,DM
2014-07-31,GB,DM
2014-07-31,GH,FM
2014-07-31,GR,EM
2014-07-31,HK,DM
2014-07-31,HR,FM
2014-07-31,HU,EM
2014-07-31,ID,EM
2014-07-31,IE,DM
2014-07-31,IL,DM
2014-07-31,IN,EM
2014-07-31,IT,DM
2014-07-31,JO,FM
2014-07-31,JP,DM
2014-07-31,KE,FM
2014-07-31,KR,EM
2014-07-31,KW,FM
2014-07-31,KZ,FM
2014-07-31,LB,FM
2014-07-31,LK,FM
2014-07-31,LT,FM
2014-07-31,LV,FM
2014-07-31,MA,FM
2014-07-31,MT,FM
2014-07-31,MU,FM
2014-07-31,MX,EM
2014-07-31,MY,EM
2014-07-31,NA,FM
2014-07-31,NG,FM
2014-07-31,NL,DM
2014-07-31,NO,DM
2014-07-31,NZ,DM
2014-07-31,OM,FM
2014-07-31,PA,FM
2014-07-31,PE,EM
2014-07-31,PH,EM
2014-07-31,PK,FM
2014-07-31,PL,EM
2014-07-31,PT,DM
2014-07-31,QA,EM
2014-07-31,RO,FM
2014-07-31,RS,FM
2014-07-31,RU,EM
2014-07-31,SA,FM
2014-07-31,SE,DM
2014-07-31,SG,DM
2014-07-31,SI,FM
2014-07-31,SK,FM
2014-07-31,TH,EM
2014-07-31,TN,FM
2014-07-31,TR,EM
2014-07-31,TW,EM
2014-07-31,UA,FM
2014-07-31,UG,FM
2014-07-31,US,DM
2014-07-31,VN,FM
2014-07-31,ZA,EM
2014-07-31,ZM,FM
2014-08-29,AE,EM
2014-08-29,AR,FM
2014-08-29,AT,DM
2014-08-29,AU,DM
2014-08-29,BD,FM
2014-08-29,BE,DM
2014-08-29,BG,FM
2014-08-29,BH,FM
2014-08-29,BR,EM
2014-08-29,BW,FM
2014-08-29,CA,DM
2014-08-29,CH,DM
2014-08-29,CI,FM
2014-08-29,CL,EM
2014-08-29,CN,EM
2014-08-29,CO,EM
2014-08-29,CR,FM
2014-08-29,CY,FM
2014-08-29,CZ,EM
2014-08-29,DE,DM
2014-08-29,DK,DM
2014-08-29,EC,FM
2014-08-29,EE,FM
2014-08-29,EG,EM
2014-08-29,ES,DM
2014-08-29,FI,DM
2014-08-29,FR,DM
2014-08-29,GB,DM
2014-08-29,GH,FM
2014-08-29,GR,EM
2014-08-29,HK,DM
2014-08-29,HR,FM
2014-08-29,HU,EM
2014-08-29,ID,EM
2014-08-29,IE,DM
2014-08-29,IL,DM
2014-08-29,IN,EM
2014-08-29,IT,DM
2014-08-29,JO,FM
2014-08-29,JP,DM
2014-08-29,KE,FM
2014-08-29,KR,EM
2014-08-29,KW,FM
2014-08-29,KZ,FM
2014-08-29,LB,FM
2014-08-29,LK,FM
2014-08-29,LT,FM
2014-08-29,LV,FM
2014-08-29,MA,FM
2014-08-29,MT,FM
2014-08-29,MU,FM
2014-08-29,MX,EM
2014-08-29,MY,EM
2014-08-29,NA,FM
2014-08-29,NG,FM
2014-08-29,NL,DM
2014-08-29,NO,DM
2014-08-29,NZ,DM
2014-08-29,OM,FM
2014-08-29,PA,FM
2014-08-29,PE,EM
2014-08-29,PH,EM
2014-08-29,PK,FM
2014-08-29,PL,EM
2014-08-29,PT,DM
2014-08-29,QA,EM
2014-08-29,RO,FM
2014-08-29,RS,FM
2014-08-29,RU,EM
2014-08-29,SA,FM
2014-08-29,SE,DM
2014-08-29,SG,DM
2014-08-29,SI,FM
2014-08-29,SK,FM
2014-08-29,TH,EM
2014-08-29,TN,FM
2014-08-29,TR,EM
2014-08-29,TW,EM
2014-08-29,UA,FM
2014-08-29,UG,FM
2014-08-29,US,DM
2014-08-29,VN,FM
2014-08-29,ZA,EM
2014-08-29,ZM,FM
2014-09-30,AE,EM
2014-09-30,AR,FM
2014-09-30,AT,DM
2014-09-30,AU,DM
2014-09-30,BD,FM
2014-09-30,BE,DM
2014-09-30,BG,FM
2014-09-30,BH,FM
2014-09-30,BR,EM
2014-09-30,BW,FM
2014-09-30,CA,DM
2014-09-30,CH,DM
2014-09-30,CI,FM
2014-09-30,CL,EM
2014-09-30,CN,EM
2014-09-30,CO,EM
2014-09-30,CR,FM
2014-09-30,CY,FM
2014-09-30,CZ,EM
2014-09-30,DE,DM
2014-09-30,DK,DM
2014-09-30,EC,FM
2014-09-30,EE,FM
2014-09-30,EG,EM
2014-09-30,ES,DM
2014-09-30,FI,DM
2014-09-30,FR,DM
2014-09-30,GB,DM
2014-09-30,GH,FM
2014-09-30,GR,EM
2014-09-30,HK,DM
2014-09-30,HR,FM
2014-09-30,HU,EM
2014-09-30,ID,EM
2014-09-30,IE,DM
2014-09-30,IL,DM
2014-09-30,IN,EM
2014-09-30,IT,DM
2014-09-30,JO,FM
2014-09-30,JP,DM
2014-09-30,KE,FM
2014-09-30,KR,EM
2014-09-30,KW,FM
2014-09-30,KZ,FM
2014-09-30,LB,FM
2014-09-30,LK,FM
2014-09-30,LT,FM
2014-09-30,LV,FM
2014-09-30,MA,FM
2014-09-30,MT,FM
2014-09-30,MU,FM
2014-09-30,MX,EM
2014-09-30,MY,EM
2014-09-30,NA,FM
2014-09-30,NG,FM
2014-09-30,NL,DM
2014-09-30,NO,DM
2014-09-30,NZ,DM
2014-09-30,OM,FM
2014-09-30,PA,FM
2014-09-30,PE,EM
2014-09-30,PH,EM
2014-09-30,PK,FM
2014-09-30,PL,EM
2014-09-30,PT,DM
2014-09-30,QA,EM
2014-09-30,RO,FM
2014-09-30,RS,FM
2014-09-30,RU,EM
2014-09-30,SA,FM
2014-09-30,SE,DM
2014-09-30,SG,DM
2014-09-30,SI,FM
2014-09-30,SK,FM
2014-09-30,TH,EM
2014-09-30,TN,FM
2014-09-30,TR,EM
2014-09-30,TW,EM
2014-09-30,UA,FM
2014-09-30,UG,FM
2014-09-30,US,DM
2014-09-30,VN,FM
2014-09-30,ZA,EM
2014-09-30,ZM,FM
2014-10-31,AE,EM
2014-10-31,AR,FM
2014-10-31,AT,DM
2014-10-31,AU,DM
2014-10-31,BD,FM
2014-10-31,BE,DM
2014-10-31,BG,FM
2014-10-31,BH,FM
2014-10-31,BR,EM
2014-10-31,BW,FM
2014-10-31,CA,DM
2014-10-31,CH,DM
2014-10-31,CI,FM
2014-10-31,CL,EM
2014-10-31,CN,EM
2014-10-31,CO,EM
2014-10-31,CR,FM
2014-10-31,CY,FM
2014-10-31,CZ,EM
2014-10-31,DE,DM
2014-10-31,DK,DM
2014-10-31,EC,FM
2014-10-31,EE,FM
2014-10-31,EG,EM
2014-10-31,ES,DM
2014-10-31,FI,DM
2014-10-31,FR,DM
2014-10-31,GB,DM
2014-10-31,GH,FM
2014-10-31,GR,EM
